1,"wild things is a suspenseful thriller starring matt dillon , denise richards , and neve campbell that deals with all the issues ; sex , love , murder , and betrayal  
the setting of the film is a town named blue bay  
it consists of many swamps and slums and , on the other hand , rich estates owned by the town's different benefactors  
the film opens just before the beginning of a senior seminar at the town's ritzy , expensive high school  
it is here that we meet all of the core characters  
there's guidance counselor sam lombardo , police officers ray duquette and gloria perez , dark mysterious senior suzie toller , and the popular head cheerleader kelly van ryan  
we first see that all of the senior girls are smitten with the handsome guidance counselor , but none more than kelly  
throughout the first portion of the film we see how far kelly will go to get sam until she accuses him of rape  
shortly after , suzie , too , confesses that sam raped her as well "
1,"i swear i have seen the edge before  
in fact , it reminded me of the bear , the river wild , and other various films mixed into an entirely different film  
however , the edge has done something that most action films should do , and that is add heart and characters we like to the plot  
in doing so , the edge draws many more suspenseful moments out of cliched scenes than , say , the peacemaker  
unfortunately , because of those overused moments , we can pretty much guess the outcome of the film  
but leave it to screenwriter david mamet to add humor and a few surprises to mess with your head  
one surprise , in particular , left me smiling just because mamet actually had the guts to add it to his script  
action films are a dime a dozen in hollywood , and while they are somewhat successful at entertaining us , they lack the one thing which would make them a more respected genre : intelligence  
even horror films have learned this , a genre which is probably the least respected of them all "
1,"sometimes i find 19th century british costume dramas a little hard to relate to  
it's not the time or the distance , it's the rules and conventions of a social class that deserves resentment rather than sympathy  
yet somehow , the movies are all well made and i always get caught up in the story  
the wings of the dove fits the pattern  
kate ( helena bonham carter ) and merton ( linus roache ) are in love  
merton , a newspaper writer , would like to marry kate  
but kate's "" job "" , if you will , is to be a member of the british upper class  
her father lost all of her family's money , but a wealthy aunt agreed to take care of her until she married a nice rich man  
naturally , a newspaper writer's wages don't count as "" rich "
1,"i know what i would do with $4  4 million if i found it in a previously undiscovered airplane crash site , especially if i were with jacob and lou  
 ( huh ? ) 
well , in any event , that is the situation hank ( paxton ) finds himself in  
he and his dim-witted brother jacob ( thorton ) and tubby friend lou ( brent briscoe ) come upon a large bag of cash inside a plane wreck  
against his better judgement , hank decides to go along with the idea of keeping it rather than going to the authorities  
the rest of the film is a question of who is going to die to keep this a secret , and is it worth it ? 
a simple wish lies along the lines of very bad things , clay pigeons and even fargo , and is kind of wrapped all into one little dark bundle  
oh , and its much better than any of those  
sam raimi took a departure from his normal freak-show horror-monkey films and made this stylish and intriguing picture  
he really lets the audience sit back and watch the events unfold rather than force them down our throats as many directors prefer to do "
1,"many people will not find much to like in what dreams may come , the new film by visionary director vincent ward  
most will come to see the computer animated landscapes and vibrant colors  
but little do they know ( as i so plainly found out ) that this has quite a complex story to tell  
walking out of the theater , i could see the audience's disgust    
one member even had to be awakened after the film ended  
don't believe the previews that you see  "
1,"i want to correct what i wrote last year in my retrospective of david lean's war picture  
i still think that "" the bridge on the river kwai "" doesn't deserve being the number 13 in the american film institute's list of the 100 greatest american movies  
and i think that "" 12 angry men "" , "" witness for the prosecution "" and "" paths of glory "" would have been better choices for the oscar for the best picture of 1957  
but i can't deny the importance of "" the bridge on the river kwai "" - cinematically and in its contents  
the film is set in burma in 1943  
a batallion of british soldiers in japanese war captivity is forced by the japanese to build a strategically momentous railway bridge over the river kwai  
but the british commanding officer , colonel nicholson ( alec guinness ) , insists - corresponding to the geneva conventions - that his officers needn't work as simple workmen  
struggling toughly , col  nicholson forces the japanese commandant , col "
1,"warning : anyone offended by blatant , leering machismo had better avoid this film  
or lots of blood & guts , men against men and mano-et-mano stuff  
in other words , it's a walter hill film ! 
with a john milius script ! 
i always picture these guys getting together and producing a movie between arm-wrestling matches  
these films always contain male characters i have a very hard time identifying with , probably due to the likelihood that any meeting between them and me would result in my arm being ripped off and then my subsequent death by beating with said limb  
and we got tough guys galore , here ; drug-running banditos by the dozens , all dirty and sweaty and pretty ill-tempered , overall ; a secret task force of army commandos who are in the area to cover-up ( supposedly ) any connection between the government and the drug runners ; and lots of shit-kicking texas dirt farmers who'd as soon shoot you between the eyes as look at you  
in particular , we got nick nolte as one hard-ass texas ranger , powers boothe as the drug kingpin , michael ironsides as the leader of the secret army , and rip torn as the local sheriff  
torn is the sympathetic figure of the group ; he smiles before shooting anyone  
as to women  "
1,"uncompromising french director robert bresson's "" lancelot of the lake "" achieves the exact opposite effect of sir thomas malory's "" morte darthur  "" 
instead of enshrining the legend of king arthur and his knights of the round table , it dethrones them by revealing arthur as a weak , ineffectual leader and the knights as a group of jealous , bickering men who failed to live up to the legends prescribed to them  
chivalry has no place in "" lancelot of the lake , "" except as that of a dying ideal  
bresson begins his tale as the knights of the round table are returning , decimated , after failing merlin's command to retrieve the holy grail , the mystical cup that was filled with christ's blood  
bresson immediately gives us his impression of the essential meaning of the grail quest : bloodshed and failure  
the opening sequence is a series of clumsy , disjointed fights amongst anonymous knights -- a head is hacked off , a stomach is impaled , a skull is split open , skeletal remains hang from trees , and burning bodies smolder in the ruins of a flaming house  
since the film starts with camelot in near-ruin , and takes only an hour and a half to arrive at its inevitable conclusion , it doesn't carry the grand , tragic resonance of other arthurian films  
we never get to see camelot at the peak of its power , therefore there is no real downfall to witness  
but , then again , it is not the name of camelot that is evoked in the title of the film "
1,"bob the happy bastard's quickie review : 
the mummy 
brendan fraser's stuck in the past again , but at least this time he has something better to do than to quote sitcom lines and try to woo alicia silverstone    
fraser is the lead star of the mummy , the second directorial effort from action director stephen sommers ( who also brought us the decent thrill ride that was deep rising )  
it's a rough adaptation of the 1932 film , and i say rough because it focuses more on special effects than on some guy in bandages , like boris karloff was engulfed in  
but who cares , the movie has a sort of swashbuckling quality to it you can't get from , oh , say , godzilla or armageddon  
fraser plays a soldier who gets a premonition during a battle with soldiers in an egyptian ground  
basically , it's a little sign from the mummy buried underneath- a priest named ihmoetep who was buried alive for taking part of murdering the king and making out with his mistress  
his plan- wake back up and wake her up also , making him invincible "
1,"in one of my many videos i have attained from the local library , casablanca was my third classic in some weeks  
the others being citizen kane and vertigo ( yes , i am trying to see as many of afi's greatest movies ever made as i can )  
but , casablanca stood out from the rest for me : it was actually watchable  
what most hail as the greatest american film ever , casablanca isn't so much a love story as a political frenzy with a love triangle thrown in  
it seems that star humphry bogart spend about 85 percent of the movie with various leaders of the nation instead of with ingred bergman  
that annoyed me , as did the ending  
why didn't the plan turn around ? ! ? 
surprisingly , i enjoyed the film  
i liked bogart's character and his acting ( not over the top as most actors in his era )  
i once read about if you had a choice to be in a movie , which one would it be , and a women said casablanca "
